index,color,duration,genres,facenumber_in_poster,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,score
3614,Color,102,Drama,1,English,USA,PG-13,6.00E+06,2012,7.1,1.85,1
3615,Color,84,Comedy,1,Spanish,USA,R,6.00E+06,2012,5.5,2.35,0
3616,Color,104,Comedy,6,English,USA,PG-13,6.00E+06,2009,7.4,1.85,1
3617,Color,96,Comedy,0,English,Ireland,R,6.00E+06,2011,7.3,2.35,1
3618,Color,94,Comedy,0,English,USA,R,6500000,2008,4.6,1.85,0
3619,Color,90,Drama,0,English,USA,R,6.00E+06,1999,7.2,1.85,1
3621,Color,90,Comedy,2,English,USA,R,6.00E+06,2009,5.1,1.85,0
3622,Color,106,Comedy,4,English,USA,R,6.00E+06,2014,6.7,2.35,0
3623,Color,96,Comedy,1,English,Germany,PG-13,6.00E+06,1999,5.3,2.35,0
3625,Color,95,Comedy,0,English,USA,R,6.00E+06,2001,7.8,1.85,1
3626,Color,99,Action,1,English,USA,PG-13,6.00E+06,1993,6.7,1.85,0
3628,Color,99,Drama,0,English,USA,PG-13,6.00E+06,2003,7.2,2.35,1
3629,Color,95,Comedy,3,English,USA,R,6.00E+06,2001,5.8,1.85,0
3632,Color,99,Comedy,2,English,USA,R,6.00E+06,2008,7,2.35,0
3635,Color,107,Action,2,English,USA,PG-13,6.00E+06,1991,3.8,1.85,0
3636,Color,90,Biography,2,English,USA,PG,6.00E+06,2010,5.7,1.85,0
3638,Color,96,Drama,2,English,USA,R,6.00E+06,2009,6.7,2.35,0
3639,,104,Drama,0,English,China,PG-13,6.00E+06,2011,6.1,2.35,0
3640,Color,97,Drama,0,English,USA,R,6.00E+06,2006,6.2,1.85,0
3641,Color,107,Comedy,0,English,UK,PG-13,6.00E+06,2001,6.2,2.35,0
3643,Color,85,Comedy,0,English,USA,R,6.00E+06,2008,4.7,1.85,0
3648,Color,95,Crime,1,English,USA,R,1.20E+07,2012,6.3,2.35,0
3653,Color,111,Comedy,0,French,France,R,5300000,2002,7.3,1.85,1
3655,Color,115,Crime,0,English,USA,R,5.00E+07,2002,6.1,1.85,0
3656,Color,103,Drama,1,Dutch,Netherlands,R,4.00E+06,2008,7.1,2.35,1
3660,Color,111,Action,0,Thai,Thailand,R,2.00E+08,2005,7.1,1.85,1
3663,Color,112,Comedy,0,English,UK,PG-13,3500159,2002,6.7,1.85,0
3664,Color,141,Drama,6,English,USA,PG-13,5600000,2002,6.9,1.85,0
3665,Color,95,Action,6,English,USA,PG-13,5600000,2006,2.1,1.85,0
3667,Color,85,Horror,0,Spanish,Spain,R,5600000,2009,6.6,1.85,0
3669,Color,129,Comedy,0,English,USA,PG,5500000,1973,8.3,1.85,1
3670,Color,125,Biography,0,English,UK,PG,5500000,1981,7.2,1.85,1
3671,Color,116,Comedy,0,English,USA,PG-13,5500000,2005,5.6,1.85,0
3672,Color,105,Biography,0,English,Australia,PG-13,5500000,1996,7.7,1.85,1
3673,Color,90,Comedy,1,English,USA,R,3.00E+06,2013,6.6,2.35,0
3675,Color,111,Comedy,0,English,USA,R,7.00E+06,2001,7.4,1.85,1
3676,Color,91,Biography,1,English,UK,R,5500000,2001,7.1,1.85,1
3678,Color,97,Drama,0,French,France,PG-13,5500000,2004,7.9,2.35,1
3679,Color,92,Comedy,0,English,Canada,R,5.00E+06,2003,6.7,1.85,0
3680,Color,104,Crime,0,English,USA,R,5.00E+06,2003,6.6,1.85,0
3681,Color,120,Drama,2,English,USA,R,6500000,1989,7.9,1.85,1
3682,Color,99,Comedy,3,English,USA,R,5500000,2001,4.9,2.35,0
3683,Color,93,Comedy,1,French,Finland,Not Rated,3850000,2011,7.2,1.85,1
3685,Color,99,Comedy,0,Japanese,Japan,Unrated,5500000,2013,6.1,1.85,0
3688,Color,96,Action,5,English,USA,R,9.00E+06,2011,5.3,1.85,0
3689,Color,96,Comedy,4,English,USA,R,5250000,2007,5,1.85,0
3691,Color,100,Crime,3,Norwegian,Norway,R,30300000,2011,7.6,2.39,1
3693,Color,98,Comedy,1,English,Canada,PG-13,6.00E+06,2004,7.6,1.85,1
3697,Color,106,Fantasy,0,English,USA,PG-13,5.00E+06,2013,6.6,2.35,0
3698,Color,95,Horror,0,English,USA,R,4.00E+06,2005,6.6,1.85,0
3699,Color,104,Drama,0,English,USA,PG-13,1.50E+07,2016,7.3,2.35,1
3700,Color,87,Comedy,0,English,USA,R,5.00E+06,2002,6.6,1.85,0
3701,Color,81,Horror,0,English,USA,PG-13,4900000,2016,6.9,2.35,0
3702,Color,94,Horror,0,English,USA,R,5.00E+06,2011,5.8,1.85,0
3703,Color,89,Fantasy,0,English,USA,PG-13,5.00E+06,2014,4.4,2.35,0
3704,Color,88,Action,0,English,USA,X,4500000,1987,6.6,1.85,0
3705,Color,108,Mystery,1,English,USA,R,5.00E+06,2015,7.1,2.35,1
3706,Color,115,Comedy,1,Spanish,Mexico,PG-13,5.00E+06,2013,7.6,1.85,1
3707,Color,96,Horror,0,English,USA,R,5.00E+06,2012,4.6,1.85,0
3708,Color,135,Drama,1,English,USA,Unrated,5.00E+06,1953,6.8,2.2,0
3710,Color,93,Comedy,0,English,USA,R,8500000,1991,4.9,1.85,0
3711,Color,109,Biography,2,English,USA,R,4500000,2003,7.3,1.85,1
3713,Color,101,Fantasy,0,English,USA,R,5.00E+06,2014,5,1.78,0
3715,Color,117,Biography,0,English,USA,R,5.00E+06,2013,8,2.35,1
3716,Color,83,Horror,0,English,USA,PG-13,3300000,2015,5.2,2.35,0
3717,Black and White,113,Mystery,0,English,USA,R,9.00E+06,2000,8.5,2.35,1
3718,Color,104,Horror,0,English,USA,R,5.00E+06,2013,6.5,2.35,0
3719,Black and White,97,Comedy,3,English,USA,R,5.00E+06,2006,7.4,1.85,1
3720,Color,110,Drama,0,English,UK,R,5.00E+06,2000,7.7,1.85,1
3721,Color,103,Comedy,1,English,USA,PG-13,5.00E+06,2013,7.4,1.85,1
3722,Color,94,Comedy,0,English,USA,R,5.00E+06,1991,5.1,1.85,0
3724,Color,77,Animation,1,English,USA,G,5.00E+06,1999,5,1.33,0
3725,Color,134,Drama,1,English,USA,PG-13,5.00E+06,1997,7.2,1.85,1
3727,Color,90,Comedy,1,English,USA,R,5.00E+06,2011,6.4,1.85,0
3729,Color,104,Comedy,9,English,USA,R,4500000,1998,5.6,1.85,0
3730,Color,95,Drama,2,English,USA,R,5.00E+06,2001,6.2,1.85,0
3731,Color,93,Horror,0,English,USA,R,5.00E+06,2014,6.1,1.85,0
3732,Color,106,Drama,0,Spanish,USA,R,5.00E+06,2014,5.2,1.85,0
3733,Color,109,Drama,2,English,USA,R,6.00E+06,1997,7.3,1.85,1
3734,Color,101,Drama,1,English,USA,PG-13,5.00E+06,2014,7.5,1.85,1
3737,Color,100,Adventure,0,English,USA,R,5.00E+06,1989,4.5,1.85,0
3738,Color,95,Comedy,3,English,USA,PG,5.00E+06,2002,6.6,1.85,0
3739,Color,94,Crime,4,English,USA,R,5.00E+06,2012,5.3,2.35,0
3740,Color,93,Horror,0,English,USA,R,5.00E+06,1995,4.9,1.85,0
3741,Color,106,Adventure,1,Spanish,Mexico,R,2.00E+06,2001,7.7,1.85,1
3742,Color,99,Comedy,6,English,UK,R,4.00E+06,2004,8,2.35,1
3743,Color,82,Drama,5,English,USA,PG-13,5.00E+06,2008,3.8,1.85,0
3744,Color,135,Drama,2,English,USA,R,5.00E+06,1996,7.6,2.35,1
3745,Color,88,Horror,0,English,USA,R,5.00E+06,1988,5.9,1.85,0
3746,Color,89,Horror,0,English,USA,R,5.00E+06,1986,6.2,2.35,0
3747,Color,110,Comedy,6,English,USA,R,5.00E+06,1982,7.2,1.85,1
3748,Color,107,Action,0,English,USA,PG,5.00E+06,1983,6.3,1.85,0
3749,Color,86,Horror,0,English,USA,PG-13,5.00E+06,2011,5.2,1.33,0
3750,Color,91,Comedy,0,English,USA,R,8.00E+06,2008,6.9,2.35,0
3751,Color,103,Action,0,English,USA,R,5.00E+06,2015,6.8,1.85,0
3755,Color,99,Drama,1,English,USA,PG-13,8.00E+06,2009,6.1,1.85,0
3758,Color,82,Action,0,English,USA,PG,5.00E+06,2000,5.9,1.85,0
3759,Color,92,Comedy,5,English,USA,PG-13,5.00E+06,2004,6.9,1.85,0
3760,Color,112,Comedy,2,French,Canada,R,6.00E+06,2003,7.7,2.35,1
3762,Color,90,Horror,4,English,USA,R,5.00E+06,2001,5.3,1.85,0
3764,Color,150,Comedy,1,English,USA,PG-13,5.00E+06,1989,7,1.85,0
3766,Color,91,Comedy,0,English,USA,R,5.00E+06,1998,6.6,1.85,0
3768,Color,95,Comedy,2,English,USA,R,5.00E+06,2001,6.4,1.85,0
3769,Color,97,Drama,0,English,UK,R,5.00E+06,2009,7.9,2.35,1
3771,Color,41,Documentary,0,English,UK,,5.00E+06,2010,6.9,1.78,0
3772,Color,112,Drama,0,English,Canada,R,5.00E+06,1997,7.7,2.35,1
3773,Color,122,Drama,0,French,France,PG-13,4.00E+06,2010,7.2,2.35,1
3774,Color,110,Comedy,0,English,USA,PG-13,5.00E+06,2008,6.8,2.35,0
3776,Color,108,Biography,2,English,New Zealand,R,5.00E+06,1994,7.4,2.35,1
3777,Color,121,Drama,0,English,USA,PG-13,5.00E+06,2015,4.6,2.35,0
3778,Color,97,Comedy,1,English,USA,R,5.00E+06,2010,6.4,2.35,0
3779,Color,116,Comedy,2,English,USA,R,5.00E+06,1998,7,1.85,0
3780,Color,94,Drama,0,English,Spain,R,5.00E+06,2004,7.7,2.35,1
3781,Color,103,Crime,0,English,USA,R,5.00E+06,1992,6.8,1.85,0
3782,Color,112,Biography,1,English,USA,R,5.00E+06,2014,7,2.35,0
3783,Color,91,Drama,0,English,USA,PG-13,5.00E+06,2010,7,1.85,0
3784,Color,98,Biography,1,English,USA,R,5.00E+06,2003,6.3,1.85,0
3785,Color,95,Crime,0,English,USA,R,5.00E+06,2015,7.1,2.35,1
3788,Color,91,Comedy,0,English,USA,R,7.00E+06,1996,7.1,1.85,1
3789,Color,97,Crime,3,English,USA,R,5.00E+06,1996,6.1,2.35,0
3794,Color,90,Drama,0,English,USA,PG,5.00E+06,2008,7.3,1.85,1
3796,Color,90,Drama,3,English,USA,R,2.00E+06,1998,6.2,1.85,0
3799,Color,90,Crime,0,English,USA,R,5.00E+06,2007,6.2,1.85,0
3800,Color,103,Mystery,0,English,Germany,R,5.00E+06,2004,3.3,2.35,0
3820,Color,113,Comedy,1,Czech,Czech Republic,R,84450000,2006,7.4,1.85,1
3821,Color,99,Comedy,3,German,Germany,,4.00E+06,2009,7.3,1.85,1
3822,Color,148,Drama,0,English,USA,R,890000,1996,8,1.85,1
3824,Color,93,Horror,0,English,USA,R,4800000,2005,5.9,2.35,0
3825,Color,94,Comedy,0,English,UK,R,2800000,2005,6.8,2.35,0
3826,Color,121,Drama,0,English,USA,R,5.00E+06,2011,7.4,2.35,1
3827,Color,118,Fantasy,0,English,USA,R,4700000,1988,6.7,1.85,0
3830,Color,101,Comedy,3,English,USA,X,4700000,1986,5.5,1.85,0
3832,Color,90,Crime,1,English,Denmark,R,4800000,2013,5.7,1.85,0
3838,Color,100,Comedy,1,French,France,R,4600000,2010,7.2,1.85,1
3840,Color,97,Drama,1,English,Spain,Not Rated,4600000,2007,5.9,1.85,0
3842,Color,96,Comedy,0,English,USA,R,4500000,1984,6.7,1.85,0
3844,Color,117,Comedy,4,English,UK,R,4500000,1994,7.1,1.66,1
3847,Color,108,Drama,0,English,USA,R,1.50E+07,2002,7.7,2.35,1
3849,Color,109,Crime,0,English,USA,R,4500000,1996,7.4,1.85,1
3850,Color,102,Drama,0,English,USA,R,4500000,2000,8.4,1.37,1
3852,Color,115,Drama,3,Spanish,Spain,PG-13,7.00E+08,1998,7.2,2,1
3855,Color,133,Drama,1,English,USA,R,4500000,2001,8.1,2.35,1
3857,Color,122,Crime,1,Dutch,Netherlands,R,4500000,1997,7.8,1.85,1
3858,Color,106,Comedy,0,English,USA,R,2.00E+06,2002,6.8,1.85,0
3860,Color,112,Crime,0,Korean,South Korea,R,4.20E+09,2005,7.7,2.35,1
3862,Color,99,Comedy,1,English,UK,R,2500000,2001,6.5,1.85,0
3863,Color,110,Action,0,Cantonese,Hong Kong,R,3.50E+07,2006,7.3,2.35,1
3866,Color,104,Drama,1,English,USA,R,4500000,2009,5.9,2.35,0
3868,Color,133,Drama,0,English,USA,R,4400000,1975,8.7,1.85,1
3874,Color,112,Action,4,English,UK,R,3.00E+06,2012,6.1,2.35,0
3877,Color,101,Drama,1,English,New Zealand,PG-13,6.00E+06,2002,7.6,2.35,1
3878,Color,133,Comedy,0,Hindi,India,,1.50E+08,2009,7.2,2.35,1
3880,Color,111,Adventure,4,English,USA,PG,1.50E+08,2015,5.8,2.35,0
3884,Color,104,Fantasy,0,Russian,Russia,R,4200000,2004,6.5,1.85,0
3885,Color,112,Crime,0,English,UK,R,2300000,1992,7.3,2.35,1
3886,Color,94,Comedy,0,English,Canada,R,4.00E+06,1981,6.2,1.85,0
3887,Color,90,Horror,0,English,USA,R,4.00E+06,2009,5,2.35,0
3889,Color,101,Drama,0,English,USA,R,4.00E+06,2003,7.8,1.85,1
3890,Color,93,Comedy,0,English,USA,PG,4.00E+06,1977,8.1,1.37,1
3891,Color,152,Drama,0,English,USA,Not Rated,4.00E+06,1952,6.7,1.37,0
3892,Color,150,Action,0,English,UK,PG-13,1.40E+08,2014,6.1,2.35,0
3893,Color,112,Drama,1,English,USA,R,4.00E+06,2001,7.1,2.35,1
3894,Color,95,Drama,2,English,USA,PG-13,8500000,2015,5.6,2.35,0
3895,Color,111,Drama,0,English,USA,R,3600000,1995,7.6,1.66,1
3899,Color,91,Mystery,1,English,USA,R,4.00E+06,2015,4.6,2.35,0
3902,Color,106,Comedy,1,English,USA,R,3500000,2010,7.1,1.85,1
3903,Color,93,Horror,0,English,USA,R,4.00E+06,1988,7.3,2.35,1
3906,Color,93,Drama,0,English,France,PG-13,5.00E+06,2013,4,2.35,0
3907,Color,165,Drama,0,English,USA,R,4.00E+06,2014,8,1.85,1
3908,Color,96,Comedy,0,English,UK,PG-13,4.00E+06,2006,6.7,1.85,0
3909,Color,119,Action,0,English,USA,PG-13,1.00E+08,2001,5.7,2.35,0
3910,Color,93,Comedy,2,English,USA,R,4.00E+06,2001,4.6,1.85,0
3911,Color,82,Comedy,1,English,USA,R,6.00E+06,2000,4,1.85,0
3912,Color,101,Crime,1,English,USA,R,3200000,2003,7,2.35,0
3914,Color,81,Crime,0,English,USA,R,4.00E+06,2006,5.9,1.85,0
3916,Color,107,Horror,2,English,USA,R,2.50E+07,2010,4.8,2.35,0
3917,Color,105,Drama,0,Spanish,Spain,R,3400000,2007,7.5,2.35,1
3918,Color,86,Comedy,2,English,USA,R,4.00E+06,2014,4.7,1.85,0
3919,Color,110,Comedy,2,English,USA,R,4.00E+06,2002,6.7,1.85,0
3922,Color,110,Comedy,6,English,USA,R,4.00E+06,1995,6.7,1.85,0
3923,Color,104,Comedy,1,English,USA,R,4.00E+06,2002,7.1,1.85,1
3924,Color,96,Documentary,1,English,USA,R,8.00E+06,2003,2.7,1.85,0
3925,Color,110,Drama,0,English,USA,R,4.00E+06,1988,7.3,1.85,1
3926,Color,84,Comedy,0,English,USA,R,4.00E+06,1996,7.6,1.85,1
3927,Color,94,Comedy,3,English,USA,R,4.00E+06,1999,5.8,1.85,0
3928,Color,93,Comedy,1,English,USA,R,4.00E+06,2007,6.5,2.55,0
3929,Color,96,Comedy,0,English,USA,R,4.00E+06,2005,6.6,2.35,0
3931,Color,101,Adventure,0,English,UK,PG,4.00E+06,2005,6.9,1.85,0
3932,Color,102,Documentary,0,None,USA,PG-13,4.00E+06,2011,8.5,2.35,1
3933,Color,87,Adventure,0,English,USA,R,4.00E+06,1987,4.8,1.85,0
3936,Color,99,Drama,4,English,USA,R,4.00E+06,2002,7,1.85,0
3937,Color,106,Drama,0,English,USA,R,4.00E+06,1999,5.4,1.78,0
3939,Color,117,Drama,2,English,USA,R,4.00E+06,2013,6.9,2.35,0
3940,Color,99,Comedy,3,English,UK,PG,3.00E+06,1997,6.6,2.35,0
3941,Color,102,Crime,0,English,USA,R,1300000,1987,5.9,1.85,0
3942,Color,85,Comedy,1,English,Australia,Unrated,1500000,2000,6.3,1.85,0
3943,Color,86,Comedy,1,English,UK,R,4.00E+06,1999,6.3,1.85,0
3944,Color,120,Drama,0,German,Mexico,PG-13,4.00E+06,2013,7.7,2.35,1
3945,Color,106,Crime,0,English,USA,R,9500000,2010,7,2.35,0
3946,Color,103,Comedy,4,English,USA,R,1.40E+07,2000,6.3,1.85,0
3948,Color,112,Drama,0,English,Australia,R,1.60E+07,2013,6.2,2.35,0
3950,Color,113,Comedy,1,Spanish,Spain,R,4.00E+06,2002,7.7,1.85,1
3951,Color,98,Drama,1,English,USA,R,650000,2010,6.5,2.35,0
3953,Color,92,Biography,1,English,USA,R,4.00E+06,1997,5.8,1.85,0
3954,Color,106,Drama,2,Portuguese,Brazil,Unrated,4.00E+06,2014,6.1,2.35,0
3960,Color,93,Drama,3,English,Canada,R,4.00E+06,2012,5.2,2.35,0
3971,Color,226,Drama,1,English,USA,G,3977000,1939,8.2,1.37,1
3972,Color,104,Biography,0,English,UK,PG-13,4.00E+06,2014,6,2.35,0
3973,Color,152,Adventure,2,English,USA,Approved,3800000,1965,6.8,2.35,0
3975,Color,107,Biography,0,English,USA,Passed,3768785,1950,7,1.37,0
3978,Color,95,Comedy,0,English,Canada,R,3500000,2009,6.8,2.35,0
3979,Color,102,Adventure,0,English,USA,Approved,3700000,1948,7.1,1.37,1
3980,Color,99,Drama,2,English,Iceland,R,3800000,2009,6.9,2.35,0
3981,Color,109,Comedy,0,English,UK,R,2.00E+06,2006,6.9,1.85,0
3982,Color,113,Action,3,English,UK,PG-13,3.00E+07,2011,6.9,2.35,0
3985,Color,91,Comedy,3,English,UK,R,3500000,1997,7.2,1.85,1
3986,Color,88,Comedy,0,English,USA,PG,3500000,1980,7.8,1.85,1
3988,Black and White,97,Comedy,1,English,USA,R,3500000,1995,7.3,1.85,1
3989,Color,97,Crime,2,English,USA,R,3500000,1993,7.5,1.85,1
3991,Color,85,Comedy,0,English,USA,R,3500000,1987,6,1.85,0
3997,Color,92,Horror,0,English,USA,R,3500000,2015,6.8,1.66,0
3998,Color,93,Comedy,2,English,USA,R,3500000,1998,3.9,1.85,0
3999,Color,96,Comedy,2,English,USA,R,3500000,1996,6.1,1.85,0
4000,Black and White,105,Biography,2,English,USA,R,3500000,1998,7.5,2.35,1
4001,Color,129,Drama,0,Spanish,Argentina,R,2.00E+06,2009,8.2,2.35,1
4004,Color,37,Comedy,0,English,USA,X,3600000,1987,7.8,1.85,1
4005,Color,81,Action,0,English,USA,PG-13,3.00E+06,2001,5.2,1.85,0
4007,Color,106,Drama,0,Spanish,Mexico,R,3500000,1998,6.8,1.85,0
4008,Color,103,Comedy,0,Norwegian,Norway,PG-13,19900000,2010,7,1.85,0
4009,Color,101,Comedy,3,English,USA,R,3500000,2006,6.5,1.85,0
4010,Color,102,Action,4,English,USA,R,6.80E+07,2012,5.7,2.35,0
4011,Color,98,Comedy,4,English,USA,R,3500000,2005,6.4,1.85,0
4012,Color,91,Action,3,English,USA,PG-13,3500000,2004,5.3,2.35,0
4013,Color,105,Action,0,English,Canada,PG-13,3500000,2016,4.7,1.85,0
4025,Color,80,Documentary,0,French,France,G,8.00E+06,2005,7.6,1.85,1
4026,Color,107,Biography,8,English,USA,R,3500000,2011,7.1,1.85,1
4028,Color,92,Comedy,0,English,USA,R,3.00E+06,2008,6.5,1.66,0
4029,Color,107,Drama,0,English,USA,R,3300000,2014,8.5,2.4,1
4030,Color,135,Crime,0,Portuguese,Brazil,R,3300000,2002,8.7,1.85,1
4031,Color,99,Comedy,2,English,UK,R,2200000,1999,7.1,1.85,1
4034,Color,115,Drama,1,Danish,Denmark,R,3800000,2012,8.3,2.35,1
4036,Color,91,Drama,0,English,USA,PG-13,3300000,2006,7.4,1.85,1
4044,Color,101,Crime,0,Spanish,Colombia,R,3.00E+06,2004,7.5,1.85,1
4045,Color,105,Comedy,4,English,USA,R,3200000,2010,7.2,1.85,1
4047,Color,109,Comedy,6,English,USA,R,3.00E+06,1978,7.6,1.85,1
4048,Color,110,Action,2,English,UK,Approved,3.00E+06,1964,7.8,1.37,1
4051,Color,94,Drama,4,English,UK,R,3500000,1996,8.2,1.85,1
4052,Color,115,Comedy,0,English,USA,R,3.00E+06,2000,6.6,1.85,0
4053,Color,98,Horror,0,English,USA,R,3.00E+06,2010,5.7,1.85,0
4054,Color,91,Comedy,0,English,UK,PG,3.00E+06,1998,7.4,2.35,1
4055,Black and White,120,Crime,2,English,Germany,R,4.00E+06,2002,8,1.85,1
4057,Color,87,Fantasy,0,English,USA,R,2200000,1985,5.4,1.85,0
4058,Color,117,Drama,0,English,UK,Unrated,3.00E+06,1985,7.4,1.66,1
4059,Color,85,Horror,0,English,USA,R,3.00E+06,2013,5.7,2.35,0
4060,Color,110,Horror,0,English,USA,R,3.00E+06,2012,6.8,2.35,0
4061,Color,113,Biography,1,English,USA,R,3.00E+06,2002,5.4,1.85,0
4064,Color,98,Comedy,0,English,USA,PG,3.00E+06,1997,5.1,1.85,0
4066,Color,86,Horror,0,English,USA,R,3.00E+06,1986,5.9,1.85,0
4067,Color,161,Adventure,2,English,UK,PG,3.00E+06,1957,8.2,2.35,1
4068,Color,100,Adventure,1,English,USA,PG,3.00E+06,1990,5.3,1.85,0
4071,Color,91,Fantasy,0,English,USA,R,2500000,1993,4.3,1.85,0
4073,Color,100,Comedy,0,English,USA,R,3.00E+06,2005,7.2,1.85,1
4076,Color,84,Action,3,English,USA,R,3.00E+06,2009,5.9,1.85,0
4082,Color,99,Comedy,0,English,USA,PG-13,3.00E+06,2006,3,1.85,0
4083,Color,109,Drama,1,English,USA,R,3.00E+06,2013,7.9,1.85,1
4084,Color,95,Comedy,1,English,USA,PG,3.00E+06,1987,3.2,1.85,0
4085,Color,97,Action,1,English,USA,R,3.00E+06,1988,6.5,1.85,0
4087,Color,90,Comedy,1,English,USA,PG-13,3.00E+06,2002,7,1.85,0
4090,Color,96,Comedy,0,English,UK,R,1900000,1999,6.9,1.85,0
4091,Color,82,Comedy,1,English,USA,R,3.00E+06,2000,4.4,1.85,0
4092,Color,109,Crime,0,English,USA,R,3.00E+06,1996,6,1.85,0
4095,Color,98,Fantasy,0,English,USA,R,3.00E+06,1993,5.3,1.66,0
4096,Color,95,Comedy,0,English,USA,R,3.00E+06,1997,5.3,1.85,0
4098,Color,104,Drama,2,English,USA,R,4500000,2001,7.1,1.85,1
4099,Color,87,Comedy,3,English,USA,R,3500000,1999,5.4,1.85,0
4100,Color,108,Biography,4,English,USA,R,3300000,1996,6.9,1.85,0
4102,Color,94,Crime,1,Zulu,UK,R,3.00E+06,2005,7.3,2.35,1
4103,Color,134,Comedy,9,English,USA,,3.00E+06,1998,7.8,1.85,1
4104,Color,89,Comedy,1,English,USA,R,3.00E+06,2003,6.6,1.85,0
4105,Color,102,Comedy,0,English,USA,R,3.00E+06,2014,5.4,2.35,0
4106,Color,120,Drama,0,Korean,South Korea,R,3.00E+06,2003,8.4,2.35,1
4107,Color,110,Drama,0,English,USA,PG,3500000,2010,6.3,1.78,0
4108,Color,86,Action,4,English,Canada,Not Rated,3.00E+06,2011,6.1,2.35,0
4115,Color,87,Comedy,3,English,USA,R,3.00E+06,2012,5.3,2.35,0
4118,Color,93,Comedy,3,English,USA,R,3.00E+06,2012,5.3,1.78,0
4119,Color,111,Crime,1,English,USA,R,2.50E+07,2014,6,2.35,0
4121,Color,98,Comedy,0,German,Germany,R,2700000,2004,7.4,1.85,1
4123,Color,88,Horror,0,English,USA,R,5.00E+06,2009,4.1,2.35,0
4124,Color,97,Comedy,1,English,USA,R,3.00E+06,1999,6.7,1.85,0
4125,Color,122,Drama,4,English,Germany,R,3.00E+06,2011,5.8,2.35,0
4129,Color,108,Adventure,0,English,USA,PG,2.00E+08,2010,6.5,1.85,0
4142,Color,105,Drama,1,English,USA,PG,9.50E+07,2015,7,2.35,0
4145,Color,113,Drama,0,Portuguese,Brazil,R,2900000,1998,8,2.35,1
4148,Color,105,Comedy,8,English,USA,R,1500000,2005,6.5,1.85,0
4152,Color,89,Horror,1,French,France,Unrated,2200000,2003,6.8,2.35,0
4155,Color,116,Crime,1,English,USA,R,8.00E+06,2005,7.4,1.85,1
4156,Black and White,120,Comedy,2,English,USA,Not Rated,2883848,1959,8.3,1.66,1
4157,Color,88,Horror,0,English,USA,R,2800000,1988,5.3,1.85,0
4158,Black and White,102,Adventure,3,English,USA,Passed,2800000,1939,8.1,1.37,1
4159,Black and White,106,Comedy,0,English,USA,PG,2800000,1974,8,1.85,1
4160,Color,95,Horror,0,English,USA,R,2.00E+06,2007,5.7,1.85,0
4162,Color,113,Drama,1,English,USA,R,2700000,1997,7.1,1.66,1
4169,Color,93,Comedy,0,English,USA,R,2600000,1974,7.8,2.35,1
4170,Color,97,Horror,0,English,USA,R,1800000,1984,5.9,1.85,0
4172,Color,140,Drama,1,English,UK,R,2600000,1987,7.8,1.66,1
4174,Color,109,Drama,0,English,USA,R,3.40E+07,1999,5.3,1.85,0
4176,Color,66,Horror,0,Spanish,Spain,R,2600000,2007,7.2,1.85,1
4181,Color,86,Comedy,6,English,USA,R,2500000,2013,5.1,1.85,0
4182,Color,87,Documentary,0,English,USA,PG,2500000,2012,5.1,1.85,0
4183,Color,119,Horror,0,English,USA,R,1.50E+07,2009,4.9,1.85,0
4184,Color,149,Comedy,6,English,USA,PG,2.60E+07,1996,6.9,1.37,0
4185,Color,98,Horror,0,English,USA,R,2500000,1982,4.6,2.35,0
4188,Color,75,Comedy,0,English,USA,R,2500000,2013,6.7,1.85,0
4189,Color,104,Drama,2,English,USA,R,2500000,1991,7.1,1.78,1
4190,Color,102,Comedy,3,English,USA,R,2500000,2004,7.6,2.35,1
4191,Color,105,Drama,1,English,USA,R,2500000,1995,8.1,1.85,1
4193,Color,107,Drama,1,English,USA,R,2500000,1999,7,2.35,0
4196,Color,89,Comedy,3,English,USA,PG-13,2500000,2012,7.1,2.35,1
4197,Color,106,Drama,1,English,Spain,R,2.00E+06,2003,7.6,1.85,1
4198,Color,95,Comedy,1,English,USA,R,2500000,2013,7.1,2.35,1
4200,Color,101,Comedy,1,English,USA,R,2500000,2008,7.7,1.78,1
4201,Color,112,Documentary,0,English,USA,Not Rated,2500000,2008,7.6,1.85,1
4202,Color,100,Drama,7,English,USA,,2500000,2006,6.6,1.85,0
4203,Black and White,92,Comedy,0,English,USA,PG-13,2.00E+07,2004,6.7,2.35,0
4204,Color,100,Comedy,1,English,USA,PG-13,2500000,2006,5.7,1.85,0
4205,Color,80,Documentary,0,English,USA,R,2500000,2010,7.1,1.78,1
4206,Color,106,Comedy,2,English,UK,PG-13,1.40E+07,2008,6.2,2.35,0
4207,Color,103,Horror,0,German,Germany,R,8400000,2000,6.1,2.35,0
4208,Color,90,Drama,0,Spanish,USA,PG-13,2500000,2008,5.9,1.85,0
4209,Color,96,Comedy,0,English,USA,R,2500000,2010,6.8,1.85,0
4213,Color,120,Drama,10,English,USA,R,2400000,1996,6.8,1.85,0
4214,Color,101,Drama,0,English,Poland,PG-13,2400000,2006,5.1,2.35,0
4217,Color,101,Crime,0,English,UK,Unrated,1500000,2006,7.7,1.85,1
4220,Color,105,Drama,0,English,USA,PG-13,2450000,2011,3.9,1.85,0
4229,Color,91,Horror,0,English,USA,R,4.00E+06,1982,5.7,2.35,0
4230,Color,92,Horror,0,English,USA,R,2200000,1985,4.7,1.85,0
4231,Color,117,Drama,0,English,USA,PG-13,2200000,2007,5.9,1.85,0
